,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,FROM_YEAR,GAMES_PLAYED_FLAG,PERSON_ID,PLAYERCODE,ROSTERSTATUS,TEAM_ABBREVIATION,TEAM_CITY,TEAM_CODE,TEAM_ID,TEAM_NAME,TO_YEAR
2341,Shelvin Mack,"Mack, Shelvin",2011,Y,202714,shelvin_mack,1,UTA,Utah,jazz,1610612762,Jazz,2017
2342,Malcolm Mackey,"Mackey, Malcolm",1993,Y,1635,malcolm_mackey,0,,,,0,,1993
2343,Rudy Macklin,"Macklin, Rudy",1981,Y,77435,HISTADD_rudy_macklin,0,,,,0,,1983
2344,Vernon Macklin,"Macklin, Vernon",2011,Y,202731,vernon_macklin,0,,,,0,,2011
2345,Johnny Macknowski,"Macknowski, Johnny",1949,Y,77436,HISTADD_whitey_macknowski,0,,,,0,,1950
2346,Mark Macon,"Macon, Mark",1991,Y,1855,mark_macon,0,,,,0,,1998
2347,Kyle Macy,"Macy, Kyle",1980,Y,77438,HISTADD_kyle_macy,0,,,,0,,1986
2348,Jack Maddox,"Maddox, Jack",1948,Y,77439,HISTADD_jack_maddox,0,,,,0,,1948
2349,Tito Maddox,"Maddox, Tito",2002,Y,2432,tito_maddox,0,,,,0,,2002
2350,Gerald Madkins,"Madkins, Gerald",1993,Y,1666,gerald_madkins,0,,,,0,,1997
2351,Mark Madsen,"Madsen, Mark",2000,Y,2058,mark_madsen,0,,,,0,,2008
2352,Norm Mager,"Mager, Norm",1950,Y,77441,HISTADD_norm_mager,0,,,,0,,1950
2353,Josh Magette,"Magette, Josh",2017,Y,203705,josh_magette,0,,,,0,,2017
2354,Corey Maggette,"Maggette, Corey",1999,Y,1894,corey_maggette,0,,,,0,,2012
2355,Dave Magley,"Magley, Dave",1982,Y,77442,HISTADD_dave_magley,0,,,,0,,1982
2356,Jamaal Magloire,"Magloire, Jamaal",2000,Y,2048,jamaal_magloire,0,,,,0,,2011
2357,Ian Mahinmi,"Mahinmi, Ian",2007,Y,101133,ian_mahinmi,1,IND,Indiana,pacers,1610612754,Pacers,2017
2358,John Mahnken,"Mahnken, John",1946,Y,77443,HISTADD_longjohn;stretch_mahnken,0,,,,0,,1952
2359,Francis Mahoney,"Mahoney, Francis",1952,Y,77444,HISTADD_mo_mahoney,0,,,,0,,1953
2360,Rick Mahorn,"Mahorn, Rick",1980,Y,328,rick_mahorn,0,,,,0,,1998
2361,Dan Majerle,"Majerle, Dan",1988,Y,105,dan_majerle,0,,,,0,,2001
2362,Renaldo Major,"Major, Renaldo",2006,Y,200970,renaldo_major,0,,,,0,,2006
2363,Thon Maker,"Maker, Thon",2016,Y,1627748,thon_maker,0,,,,0,,2017
2364,Lionel Malamed,"Malamed, Lionel",1948,Y,77447,HISTADD_lionel_malamed,0,,,,0,,1948
2365,Jeff Malone,"Malone, Jeff",1983,Y,117,jeff_malone,0,,,,0,,1995
2366,Karl Malone,"Malone, Karl",1985,Y,252,karl_malone,0,,,,0,,2003
2367,Moses Malone,"Malone, Moses",1976,Y,77449,HISTADD_moses_malone,0,,,,0,,1994
2368,Matt Maloney,"Maloney, Matt",1996,Y,1074,matt_maloney,0,,,,0,,2002
2369,Steve Malovic,"Malovic, Steve",1979,Y,77450,lon_babby,0,,,,0,,1979
2370,Ted Manakas,"Manakas, Ted",1973,Y,77451,HISTADD_ted_manakas,0,,,,0,,1973
2371,John Mandic,"Mandic, John",1948,Y,77452,HISTADD_john_mandic,0,,,,0,,1949
2372,Frank Mangiapane,"Mangiapane, Frank",1946,Y,77453,HISTADD_frank_mangiapane,0,,,,0,,1946
2373,Marcus Mann,"Mann, Marcus",1996,N,986,marcus_mann,0,,,,0,,1997
2374,Danny Manning,"Manning, Danny",1988,Y,330,danny_manning,0,,,,0,,2002
2375,Ed Manning,"Manning, Ed",1967,Y,77454,HISTADD_ed_manning,0,,,,0,,1970
2376,Richard Manning,"Manning, Richard",1995,Y,316,richard_manning,0,,,,0,,1996
2377,Pace Mannion,"Mannion, Pace",1983,Y,77456,HISTADD_pace_mannion,0,,,,0,,1988
2378,Nick Mantis,"Mantis, Nick",1959,Y,77457,HISTADD_nick_mantis,0,,,,0,,1962
2379,Pete Maravich,"Maravich, Pete",1970,Y,77459,HISTADD_pete_maravich,0,,,,0,,1979
2380,Peter Maravich,"Maravich, Peter",1946,Y,77458,HISTADD_press_maravich,0,,,,0,,1946
2381,Devyn Marble,"Marble, Devyn",2014,Y,203906,devyn_marble,1,ORL,Orlando,magic,1610612753,Magic,2015
2382,Roy Marble,"Marble, Roy",1989,Y,77460,HISTADD_roy_marble,0,,,,0,,1993
2383,Stephon Marbury,"Marbury, Stephon",1996,Y,950,stephon_marbury,0,,,,0,,2008
2384,Sarunas Marciulionis,"Marciulionis, Sarunas",1989,Y,36,sarunas_marciulionis,0,,,,0,,1996
2385,Saul Mariaschin,"Mariaschin, Saul",1947,Y,77462,HISTADD_saul_mariaschin,0,,,,0,,1947
2386,Jack Marin,"Marin, Jack",1966,Y,77463,HISTADD_jack_marin,0,,,,0,,1976
2387,Shawn Marion,"Marion, Shawn",1999,Y,1890,shawn_marion,0,,,,0,,2014
2388,Boban Marjanovic,"Marjanovic, Boban",2015,Y,1626246,boban_marjanovic,1,SAS,San Antonio,spurs,1610612759,Spurs,2017
2389,Lauri Markkanen,"Markkanen, Lauri",2017,Y,1628374,lauri_markkanen,0,,,,0,,2017
2390,Damir Markota,"Markota, Damir",2006,Y,200806,damir_markota,0,,,,0,,2006
2391,Sean Marks,"Marks, Sean",1998,Y,1752,sean_marks,0,,,,0,,2010
2392,Harvey Marlatt,"Marlatt, Harvey",1970,Y,77464,HISTADD_harvey_marlatt,0,,,,0,,1972
2393,Eric Marsh,"Marsh, Eric",1977,Y,77465,HISTADD_ricky_marsh,0,,,,0,,1977
2394,Jim Marsh,"Marsh, Jim",1971,Y,77466,HISTADD_jim_marsh,0,,,,0,,1971
2395,Donny Marshall,"Marshall, Donny",1995,Y,681,donny_marshall,0,,,,0,,2002
2396,Donyell Marshall,"Marshall, Donyell",1994,Y,923,donyell_marshall,0,,,,0,,2008
2397,Kendall Marshall,"Marshall, Kendall",2012,Y,203088,kendall_marshall,1,PHI,Philadelphia,sixers,1610612755,76ers,2015
2398,Rawle Marshall,"Marshall, Rawle",2005,Y,101185,rawle_marshall,0,,,,0,,2006
2399,Tom Marshall,"Marshall, Tom",1954,Y,77467,HISTADD_tom_marshall,0,,,,0,,1958
2400,Vester Marshall,"Marshall, Vester",1973,Y,77468,HISTADD_vester_marshall,0,,,,0,,1973
2401,Bill Martin,"Martin, Bill",1985,Y,77481,HISTADD_bill_martin,0,,,,0,,1987
2402,Bob Martin,"Martin, Bob",1993,Y,77478,HISTADD_bob_martin,0,,,,0,,1994
2403,Brian Martin,"Martin, Brian",1985,Y,77469,HISTADD_brian_martin,0,,,,0,,1985
2404,Cartier Martin,"Martin, Cartier",2008,Y,201858,cartier_martin,0,,,,0,,2014
2405,Cuonzo Martin,"Martin, Cuonzo",1995,Y,733,cuonzo_martin,0,,,,0,,1996
2406,Darrick Martin,"Martin, Darrick",1994,Y,239,darrick_martin,0,,,,0,,2007
2407,Don Martin,"Martin, Don",1946,Y,77473,HISTADD_don_martin,0,,,,0,,1948
2408,Donald Martin,"Martin, Donald",1946,Y,77471,HISTADD_dino_martin,0,,,,0,,1947
2409,Fernando Martin,"Martin, Fernando",1986,Y,77472,HISTADD_fernando_martin,0,,,,0,,1986
2410,Jarell Martin,"Martin, Jarell",2015,Y,1626185,jarell_martin,1,MEM,Memphis,grizzlies,1610612763,Grizzlies,2017
2411,Jeff Martin,"Martin, Jeff",1989,Y,77474,HISTADD_jeff_martin,0,,,,0,,1990
2412,Kenyon Martin,"Martin, Kenyon",2000,Y,2030,kenyon_martin,0,,,,0,,2014
2413,Kevin Martin,"Martin, Kevin",2004,Y,2755,kevin_martin,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
2414,Larue Martin,"Martin, Larue",1972,Y,77475,HISTADD_larue_martin,0,,,,0,,1975
2415,Mo Martin,"Martin, Mo",1986,Y,77476,HISTADD_mo_martin,0,,,,0,,1987
2416,Phil Martin,"Martin, Phil",1954,Y,77477,HISTADD_phil_martin,0,,,,0,,1954
2417,Ronald Martin,"Martin, Ronald",1961,Y,77479,HISTADD_whitey_martin,0,,,,0,,1961
2418,Slater Martin,"Martin, Slater",1949,Y,77480,HISTADD_slater_martin,0,,,,0,,1959
2419,Jamal Mashburn,"Mashburn, Jamal",1993,Y,469,jamal_mashburn,0,,,,0,,2003
2420,Al Masino,"Masino, Al",1952,Y,77482,HISTADD_al_masino,0,,,,0,,1953
2421,Anthony Mason,"Mason, Anthony",1989,Y,193,anthony_mason,0,,,,0,,2002
2422,Desmond Mason,"Mason, Desmond",2000,Y,2046,desmond_mason,0,,,,0,,2009
2423,Frank Mason,"Mason, Frank",2017,Y,1628412,frank_mason,0,,,,0,,2017
2424,Roger Mason Jr.,"Mason Jr., Roger",2002,Y,2427,roger_mason jr.,0,,,,0,,2013
2425,Tony Massenburg,"Massenburg, Tony",1990,Y,763,tony_massenburg,0,,,,0,,2004
2426,Eddie Mast,"Mast, Eddie",1970,Y,77483,HISTADD_eddie_mast,0,,,,0,,1972
2427,Mangok Mathiang,"Mathiang, Mangok",2017,Y,1628493,mangok_mathiang,0,,,,0,,2017
2428,Wes Matthews,"Matthews, Wes",1980,Y,77484,HISTADD_wes_matthews,0,,,,0,,1989
2429,Wesley Matthews,"Matthews, Wesley",2009,Y,202083,wesley_matthews,1,DAL,Dallas,mavericks,1610612742,Mavericks,2017
2430,Ariel Maughan,"Maughan, Ariel",1946,Y,77485,HISTADD_ace_maughan,0,,,,0,,1950
2431,Marlon Maxey,"Maxey, Marlon",1992,Y,77486,HISTADD_marlon_maxey,0,,,,0,,1993
2432,Jason Maxiell,"Maxiell, Jason",2005,Y,101131,jason_maxiell,0,,,,0,,2014
2433,Cedric Maxwell,"Maxwell, Cedric",1977,Y,77487,HISTADD_cedric_maxwell,0,,,,0,,1987
2434,Vernon Maxwell,"Maxwell, Vernon",1988,Y,137,vernon_maxwell,0,,,,0,,2000
2435,Don May,"May, Don",1968,Y,77489,HISTADD_don_may,0,,,,0,,1974
2436,Scott May,"May, Scott",1976,Y,77490,HISTADD_scott_may,0,,,,0,,1982
2437,Sean May,"May, Sean",2005,Y,101118,sean_may,0,,,,0,,2009
2438,Lee Mayberry,"Mayberry, Lee",1992,Y,195,lee_mayberry,0,,,,0,,1998
2439,Clyde Mayes,"Mayes, Clyde",1975,Y,77492,HISTADD_clyde_mayes,0,,,,0,,1976
2440,Tharon Mayes,"Mayes, Tharon",1991,Y,77493,HISTADD_tharon_mayes,0,,,,0,,1991
2441,Bill Mayfield,"Mayfield, Bill",1980,Y,77495,HISTADD_bill_mayfield,0,,,,0,,1980
2442,Ken Mayfield,"Mayfield, Ken",1975,Y,77494,HISTADD_ken_mayfield,0,,,,0,,1975
2443,Eric Maynor,"Maynor, Eric",2009,Y,201953,eric_maynor,0,,,,0,,2013
2444,O.J. Mayo,"Mayo, O.J.",2008,Y,201564,o.j._mayo,1,MIL,Milwaukee,bucks,1610612749,Bucks,2015
2445,Travis Mays,"Mays, Travis",1990,Y,77496,HISTADD_travis_mays,0,,,,0,,1992
2446,Matt Mazza,"Mazza, Matt",1949,Y,77497,HISTADD_matt_mazza,0,,,,0,,1949
2447,Luc Mbah a Moute,"Mbah a Moute, Luc",2008,Y,201601,luc_mbah a moute,1,LAC,LA,clippers,1610612746,Clippers,2017
2448,DJ Mbenga,"Mbenga, DJ",2004,Y,2788,dj_mbenga,0,,,,0,,2010
2449,Bob McAdoo,"McAdoo, Bob",1972,Y,77498,HISTADD_bob_mcadoo,0,,,,0,,1985
2450,James Michael McAdoo,"McAdoo, James Michael",2014,Y,203949,james michael_mcadoo,1,GSW,Golden State,warriors,1610612744,Warriors,2017
2451,Ken McBride,"McBride, Ken",1954,Y,77499,HISTADD_ken_mcbride,0,,,,0,,1954
2452,Ray McCallum,"McCallum, Ray",2013,Y,203492,ray_mccallum,0,,,,0,,2015
2453,Bob McCann,"McCann, Bob",1989,Y,737,bob_mccann,0,,,,0,,1997
2454,Brendan McCann,"McCann, Brendan",1957,Y,77500,HISTADD_brendan_mccann,0,,,,0,,1959
2455,Mel McCants,"McCants, Mel",1989,Y,77502,HISTADD_mel_mccants,0,,,,0,,1989
2456,Rashad McCants,"McCants, Rashad",2005,Y,101119,rashad_mccants,0,,,,0,,2008
2457,Mike McCarron,"McCarron, Mike",1946,Y,77503,HISTADD_mike_mccarron,0,,,,0,,1949
2458,Andre McCarter,"McCarter, Andre",1976,Y,77504,HISTADD_andre_mccarter,0,,,,0,,1980
2459,Willie McCarter,"McCarter, Willie",1969,Y,77505,HISTADD_willie_mccarter,0,,,,0,,1971
2460,Johnny McCarthy,"McCarthy, Johnny",1956,Y,77506,HISTADD_johnny_mccarthy,0,,,,0,,1963
2461,Howie McCarty,"McCarty, Howie",1946,Y,77507,HISTADD_howie_mccarty,0,,,,0,,1946
2462,Kelly McCarty,"McCarty, Kelly",1998,Y,1820,kelly_mccarty,0,,,,0,,1998
2463,Walter McCarty,"McCarty, Walter",1996,Y,962,walter_mccarty,0,,,,0,,2005
2464,Amal McCaskill,"McCaskill, Amal",1996,Y,1043,amal_mccaskill,0,,,,0,,2003
2465,Patrick McCaw,"McCaw, Patrick",2016,Y,1627775,patrick_mccaw,0,,,,0,,2017
2466,Dwayne McClain,"McClain, Dwayne",1985,Y,77509,HISTADD_dwayne_mcclain,0,,,,0,,1985
2467,"Ted, Hound Dog McClain","McClain, Ted, Hound Dog",1976,Y,77510,HISTADD_ted_mcclain,0,,,,0,,1978
2468,Dan McClintock,"McClintock, Dan",2000,Y,2082,dan_mcclintock,0,,,,0,,2000
2469,Jack McCloskey,"McCloskey, Jack",1952,Y,77512,HISTADD_jack_mccloskey,0,,,,0,,1952
2470,George McCloud,"McCloud, George",1989,Y,45,george_mccloud,0,,,,0,,2002
2471,CJ McCollum,"McCollum, CJ",2013,Y,203468,cj_mccollum,1,POR,Portland,blazers,1610612757,Trail Blazers,2017
2472,John McConathy,"McConathy, John",1951,Y,77513,HISTADD_john_mcconathy,0,,,,0,,1951
2473,Paul McConnell,"McConnell, Paul",1952,Y,77514,HISTADD_bucky_mcconnell,0,,,,0,,1952
2474,T.J. McConnell,"McConnell, T.J.",2015,Y,204456,t.j._mcconnell,1,PHI,Philadelphia,sixers,1610612755,76ers,2017
2475,Keith McCord,"McCord, Keith",1980,Y,77515,HISTADD_keith_mccord,0,,,,0,,1980
2476,Tim McCormick,"McCormick, Tim",1984,Y,77516,HISTADD_tim_mccormick,0,,,,0,,1991
2477,Jelani McCoy,"McCoy, Jelani",1998,Y,1741,jelani_mccoy,0,,,,0,,2007
2478,Paul McCracken,"McCracken, Paul",1972,Y,77517,HISTADD_paul_mccracken,0,,,,0,,1976
2479,Chris McCray,"McCray, Chris",2006,Y,200840,chris_mccray,0,,,,0,,2006
2480,Rodney McCray,"McCray, Rodney",1983,Y,1622,rodney_mccray,0,,,,0,,1992
2481,Scooter McCray,"McCray, Scooter",1983,Y,77518,HISTADD_scooter_mccray,0,,,,0,,1986
2482,Erik McCree,"McCree, Erik",2017,Y,1628571,erik_mccree,0,,,,0,,2017
2483,Chris McCullough,"McCullough, Chris",2015,Y,1626191,chris_mccullough,1,BKN,Brooklyn,nets,1610612751,Nets,2017
2484,John McCullough,"McCullough, John",1981,Y,77520,HISTADD_john_mccullough,0,,,,0,,1981
2485,Clint McDaniel,"McDaniel, Clint",1995,Y,723,clint_mcdaniel,0,,,,0,,1995
2486,Xavier McDaniel,"McDaniel, Xavier",1985,Y,1365,xavier_mcdaniel,0,,,,0,,1997
2487,Jim McDaniels,"McDaniels, Jim",1971,Y,77523,HISTADD_jim_mcdaniels,0,,,,0,,1977
2488,KJ McDaniels,"McDaniels, KJ",2014,Y,203909,kj_mcdaniels,1,HOU,Houston,rockets,1610612745,Rockets,2016
2489,Doug McDermott,"McDermott, Doug",2014,Y,203926,doug_mcdermott,1,CHI,Chicago,bulls,1610612741,Bulls,2017
2490,Ben McDonald,"McDonald, Ben",1985,Y,77524,HISTADD_ben_mcdonald,0,,,,0,,1988
2491,Glenn McDonald,"McDonald, Glenn",1974,Y,77525,HISTADD_glenn_mcdonald,0,,,,0,,1976
2492,Michael McDonald,"McDonald, Michael",1997,Y,1075,michael_mcdonald,0,,,,0,,1997
2493,Hank McDowell,"McDowell, Hank",1981,Y,77527,HISTADD_hank_mcdowell,0,,,,0,,1986
2494,Antonio McDyess,"McDyess, Antonio",1995,Y,686,antonio_mcdyess,0,,,,0,,2010
2495,Jim McElroy,"McElroy, Jim",1975,Y,77528,HISTADD_jim_mcelroy,0,,,,0,,1981
2496,Ivan McFarlin,"McFarlin, Ivan",2006,Y,200829,ivan_mcfarlin,0,,,,0,,2006
2497,Mel McGaha,"McGaha, Mel",1948,Y,77529,HISTADD_mel_mcgaha,0,,,,0,,1948
2498,Mitch McGary,"McGary, Mitch",2014,Y,203956,mitch_mcgary,1,OKC,Oklahoma City,thunder,1610612760,Thunder,2015
2499,JaVale McGee,"McGee, JaVale",2008,Y,201580,javale_mcgee,1,DAL,Dallas,mavericks,1610612742,Mavericks,2017
2500,Mike McGee,"McGee, Mike",1981,Y,77530,HISTADD_mike_mcgee,0,,,,0,,1989
2501,Bill McGill,"McGill, Bill",1962,Y,77531,HISTADD_thehill_mcgill,0,,,,0,,1964
2502,George McGinnis,"McGinnis, George",1975,Y,77532,HISTADD_george_mcginnis,0,,,,0,,1981
2503,Jon McGlocklin,"McGlocklin, Jon",1965,Y,77533,HISTADD_jon_mcglocklin,0,,,,0,,1975
2504,Tracy McGrady,"McGrady, Tracy",1997,Y,1503,tracy_mcgrady,0,,,,0,,2012
2505,Gil McGregor,"McGregor, Gil",1971,Y,77534,HISTADD_gil_mcgregor,0,,,,0,,1971
2506,Rodney McGruder,"McGruder, Rodney",2016,Y,203585,rodney_mcgruder,0,,,,0,,2017
2507,Al McGuire,"McGuire, Al",1951,Y,77536,HISTADD_al_mcguire,0,,,,0,,1954
2508,Allie McGuire,"McGuire, Allie",1973,Y,77535,HISTADD_allie_mcguire,0,,,,0,,1973
2509,Dick McGuire,"McGuire, Dick",1949,Y,77537,HISTADD_dick_mcguire,0,,,,0,,1959
2510,Dominic McGuire,"McGuire, Dominic",2007,Y,201187,dominic_mcguire,0,,,,0,,2012
2511,Kevin McHale,"McHale, Kevin",1980,Y,1450,kevin_mchale,0,,,,0,,1992
2512,Jim McIlvaine,"McIlvaine, Jim",1994,Y,29,jim_mcilvaine,0,,,,0,,2000
2513,Jeff McInnis,"McInnis, Jeff",1996,Y,976,jeff_mcinnis,0,,,,0,,2007
2514,Kenny McIntosh,"McIntosh, Kenny",1971,Y,77540,HISTADD_kenny_mcintosh,0,,,,0,,1974
2515,Kevin McKenna,"McKenna, Kevin",1981,Y,77541,HISTADD_kevin_mckenna,0,,,,0,,1987
2516,Forrest McKenzie,"McKenzie, Forrest",1986,Y,77542,HISTADD_forrest_mckenzie,0,,,,0,,1986
2517,Stan McKenzie,"McKenzie, Stan",1967,Y,77543,HISTADD_stan_mckenzie,0,,,,0,,1973
2518,Derrick McKey,"McKey, Derrick",1987,Y,365,derrick_mckey,0,,,,0,,2001
2519,Aaron McKie,"McKie, Aaron",1994,Y,243,aaron_mckie,0,,,,0,,2006
2520,Billy McKinney,"McKinney, Billy",1978,Y,77547,HISTADD_billy_mckinney,0,,,,0,,1985
2521,Carlton McKinney,"McKinney, Carlton",1989,Y,77545,HISTADD_carlton_mckinney,0,,,,0,,1991
2522,Horace McKinney,"McKinney, Horace",1946,Y,77546,HISTADD_bones_mckinney,0,,,,0,,1951
2523,Trey McKinney-Jones,"McKinney-Jones, Trey",2017,Y,203590,trey_mckinney-jones,0,,,,0,,2017
2524,Alfonzo McKinnie,"McKinnie, Alfonzo",2017,Y,1628035,alfonzo_mckinnie,0,,,,0,,2017
2525,Ben McLemore,"McLemore, Ben",2013,Y,203463,ben_mclemore,1,SAC,Sacramento,kings,1610612758,Kings,2017
2526,Mccoy McLemore,"McLemore, Mccoy",1964,Y,77548,HISTADD_mccoy_mclemore,0,,,,0,,1971
2527,George McLeod,"McLeod, George",1952,Y,77549,HISTADD_george_mcleod,0,,,,0,,1952
2528,Keith McLeod,"McLeod, Keith",2003,Y,2693,keith_mcleod,0,,,,0,,2006
2529,Roshown McLeod,"McLeod, Roshown",1998,Y,1728,roshown_mcleod,0,,,,0,,2000
2530,Jack McMahon,"McMahon, Jack",1952,Y,77551,HISTADD_jack_mcmahon,0,,,,0,,1959
2531,Nate McMillan,"McMillan, Nate",1986,Y,203,nate_mcmillan,0,,,,0,,1997
2532,Tom McMillen,"McMillen, Tom",1975,Y,77553,HISTADD_tom_mcmillen,0,,,,0,,1985
2533,Jim McMillian,"McMillian, Jim",1970,Y,77554,HISTADD_jim_mcmillian,0,,,,0,,1978
2534,Shellie McMillon,"McMillon, Shellie",1958,Y,77555,HISTADD_shellie_mcmillon,0,,,,0,,1961
2535,Mal McMullan,"McMullan, Mal",1949,Y,77556,HISTADD_mal_mcmullan,0,,,,0,,1950
2536,Chet McNabb,"McNabb, Chet",1947,Y,77557,HISTADD_chet_mcnabb,0,,,,0,,1947
2537,Mark McNamara,"McNamara, Mark",1982,Y,77558,HISTADD_mark_mcnamara,0,,,,0,,1990
2538,Joe McNamee,"McNamee, Joe",1950,Y,77559,HISTADD_joe_mcnamee,0,,,,0,,1951
2539,Jerel McNeal,"McNeal, Jerel",2012,Y,202077,jerel_mcneal,0,,,,0,,2014
2540,Chris McNealy,"McNealy, Chris",1985,Y,77560,HISTADD_chris_mcnealy,0,,,,0,,1987
2541,Bob McNeill,"McNeill, Bob",1960,Y,77562,HISTADD_bob_mcneill,0,,,,0,,1961
2542,Larry McNeill,"McNeill, Larry",1973,Y,77561,HISTADD_thehawk_mcneill,0,,,,0,,1978
2543,Carl McNulty,"McNulty, Carl",1954,Y,77563,HISTADD_carl_mcnulty,0,,,,0,,1954
2544,Paul McPherson,"McPherson, Paul",2000,Y,2101,paul_mcpherson,0,,,,0,,2000
2545,Cozell McQueen,"McQueen, Cozell",1986,Y,77565,HISTADD_cozell_mcqueen,0,,,,0,,1986
2546,Jordan McRae,"McRae, Jordan",2015,Y,203895,jordan_mcrae,1,CLE,Cleveland,cavaliers,1610612739,Cavaliers,2016
2547,Thales McReynolds,"McReynolds, Thales",1965,Y,77566,HISTADD_thales_mcreynolds,0,,,,0,,1965
2548,Josh McRoberts,"McRoberts, Josh",2007,Y,201177,josh_mcroberts,1,MIA,Miami,heat,1610612748,Heat,2017
2549,Eric McWilliams,"McWilliams, Eric",1972,Y,77567,HISTADD_eric_mcwilliams,0,,,,0,,1972
2550,George Mearns,"Mearns, George",1946,Y,77568,HISTADD_george_mearns,0,,,,0,,1947
2551,Slava Medvedenko,"Medvedenko, Slava",2000,Y,2098,slava_medvedenko,0,,,,0,,2006
2552,Darnell Mee,"Mee, Darnell",1993,Y,1577,darnell_mee,0,,,,0,,1994
2553,Jodie Meeks,"Meeks, Jodie",2009,Y,201975,jodie_meeks,1,DET,Detroit,pistons,1610612765,Pistons,2017
2554,Cliff Meely,"Meely, Cliff",1971,Y,77570,HISTADD_cliff_meely,0,,,,0,,1975
2555,Scott Meents,"Meents, Scott",1989,Y,77571,HISTADD_scott_meents,0,,,,0,,1990
2556,Dick Mehen,"Mehen, Dick",1949,Y,77572,HISTADD_dick_mehen,0,,,,0,,1951
2557,Don Meineke,"Meineke, Don",1952,Y,77573,HISTADD_monk_meineke,0,,,,0,,1957
2558,Carl Meinhold,"Meinhold, Carl",1947,Y,77574,HISTADD_red_meinhold,0,,,,0,,1948
2559,Salah Mejri,"Mejri, Salah",2015,Y,1626257,salah_mejri,1,DAL,Dallas,mavericks,1610612742,Mavericks,2017
2560,Gal Mekel,"Mekel, Gal",2013,Y,203539,gal_mekel,0,,,,0,,2014
2561,Bill Melchionni,"Melchionni, Bill",1966,Y,77576,HISTADD_bill_melchionni,0,,,,0,,1967
2562,Gary Melchionni,"Melchionni, Gary",1973,Y,77575,HISTADD_gary_melchionni,0,,,,0,,1974
2563,Fab Melo,"Melo, Fab",2012,Y,203097,fab_melo,0,,,,0,,2012
2564,Ed Melvin,"Melvin, Ed",1946,Y,77577,HISTADD_ed_melvin,0,,,,0,,1946
2565,Dean Meminger,"Meminger, Dean",1971,Y,77578,HISTADD_thedream_meminger,0,,,,0,,1976
2566,Chuck Mencel,"Mencel, Chuck",1955,Y,77579,HISTADD_chuck_mencel,0,,,,0,,1956
2567,John Mengelt,"Mengelt, John",1971,Y,77580,HISTADD_crash_mengelt,0,,,,0,,1980
2568,Ken Menke,"Menke, Ken",1949,Y,77581,HISTADD_angles_menke,0,,,,0,,1949
2569,Pops Mensah-Bonsu,"Mensah-Bonsu, Pops",2006,Y,200822,pops_mensah-bonsu,0,,,,0,,2010
2570,Ron Mercer,"Mercer, Ron",1997,Y,1500,ron_mercer,0,,,,0,,2004
2571,Joe Meriweather,"Meriweather, Joe",1975,Y,77582,HISTADD_joe_meriweather,0,,,,0,,1984
2572,Porter Meriwether,"Meriwether, Porter",1962,Y,77583,HISTADD_porter_meriwether,0,,,,0,,1962
2573,Tom Meschery,"Meschery, Tom",1961,Y,77584,HISTADD_tom_meschery,0,,,,0,,1970
2574,Loren Meyer,"Meyer, Loren",1995,Y,684,loren_meyer,0,,,,0,,1998
2575,Dave Meyers,"Meyers, Dave",1975,Y,77586,HISTADD_dave_meyers,0,,,,0,,1979
2576,Stan Miasek,"Miasek, Stan",1946,Y,77587,HISTADD_stan_miasek,0,,,,0,,1952
2577,Larry Micheaux,"Micheaux, Larry",1983,Y,77588,HISTADD_larry_micheaux,0,,,,0,,1984
2578,Jordan Mickey,"Mickey, Jordan",2015,Y,1626175,jordan_mickey,1,BOS,Boston,celtics,1610612738,Celtics,2017
2579,Khris Middleton,"Middleton, Khris",2012,Y,203114,khris_middleton,1,MIL,Milwaukee,bucks,1610612749,Bucks,2017
2580,Zigmund Mihalik,"Mihalik, Zigmund",1946,Y,77589,HISTADD_red_mihalik,0,,,,0,,1946
2581,Chris Mihm,"Mihm, Chris",2000,Y,2036,chris_mihm,0,,,,0,,2008
2582,Ed Mikan,"Mikan, Ed",1948,Y,77590,HISTADD_ed_mikan,0,,,,0,,1953
2583,George Mikan,"Mikan, George",1948,Y,600012,HISTADD_george_mikan,0,,,,0,,1955
2584,Larry Mikan,"Mikan, Larry",1970,Y,77591,HISTADD_larry_mikan,0,,,,0,,1970
2585,Vern Mikkelsen,"Mikkelsen, Vern",1949,Y,77593,HISTADD_vern_mikkelsen,0,,,,0,,1958
2586,Al Miksis,"Miksis, Al",1949,Y,77594,HISTADD_al_miksis,0,,,,0,,1949
2587,Aaron Miles,"Miles, Aaron",2005,Y,101223,aaron_miles,0,,,,0,,2005
2588,CJ Miles,"Miles, CJ",2005,Y,101139,cj_miles,1,IND,Indiana,pacers,1610612754,Pacers,2017
2589,Darius Miles,"Miles, Darius",2000,Y,2032,darius_miles,0,,,,0,,2008
2590,Eddie Miles,"Miles, Eddie",1963,Y,77596,HISTADD_eddie_miles,0,,,,0,,1971
2591,Marko Milic,"Milic, Marko",1997,Y,1527,marko_milic,0,,,,0,,1998
2592,Darko Milicic,"Milicic, Darko",2003,Y,2545,darko_milicic,0,,,,0,,2012
2593,Nat Militzok,"Militzok, Nat",1946,Y,77598,HISTADD_nat_militzok,0,,,,0,,1946
2594,Andre Miller,"Miller, Andre",1999,Y,1889,andre_miller,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
